ID,PLIP_score
YJA_docked_complex,0.0000
YJJ_docked_complex,0.0000
YJR_docked_complex,0.0000
YK1_docked_complex,0.0000
YK2_docked_complex,0.0000
YKC_docked_complex,0.0000
YKE_docked_complex,0.0000
YKF_docked_complex,0.0000
YMU_docked_complex,0.0000
YNK_docked_complex,0.0000
YNQ_docked_complex,0.0000
YOR_docked_complex,0.0000
YOS_docked_complex,0.0000
YPB_docked_complex,0.0000
YPF_docked_complex,0.0000
YPK_docked_complex,0.0000
YQR_docked_complex,0.0000
YQU_docked_complex,0.0000
YR2_docked_complex,0.0000
YR3_docked_complex,0.0000
YS1_docked_complex,0.0000
YV1_docked_complex,0.0000
YVK_docked_complex,0.0000
YWE_docked_complex,0.0000
YXD_docked_complex,0.0000
YXJ_docked_complex,0.0000
Z00_docked_complex,0.0000
Z23_docked_complex,0.0000
Z5X_docked_complex,0.0000
Z6V_docked_complex,0.0000
ZDK_docked_complex,0.0000
ZG2_docked_complex,0.0000
ZG7_docked_complex,0.0000
ZGG_docked_complex,0.0000
ZGR_docked_complex,0.0000
ZH2_docked_complex,0.0000
ZHO_docked_complex,0.0000
ZHV_docked_complex,0.0000
ZJO_docked_complex,0.0000
ZJZ_docked_complex,0.0000
ZL6_docked_complex,0.0000
ZMX_docked_complex,0.0000
ZOI_docked_complex,0.0000
ZQT_docked_complex,0.0000
ZQW_docked_complex,0.0000
ZRR_docked_complex,0.0000
ZRV_docked_complex,0.0000
ZT3_docked_complex,0.0000
ZVM_docked_complex,0.0000
ZWE_docked_complex,0.0000
ZX3_docked_complex,0.0000
ZYP_docked_complex,0.0000
ZZP_docked_complex,0.0000
ZZV_docked_complex,0.0000
