ID,SMILES,affinity,COM,RMSD,mcs_size,PLIP_sim_1MVN,PLIP_sim_1QZU_pred,Cluster
JT5,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N(CCO)CC(=O)NO,-7.45,33.9685708002459,4.88654977965463,11,0,0,no
GGY,C[C@H](/C=C\C(F)(F)F)Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(cs3)CN(C)C,-7.53,34.7756780839609,2.03022028514963,7,0,0,no
VKM,Cn1cnc2c1C(=O)N(C=N2)Cc3nc(no3)[C@H]4C[C@@H](OC4)c5ccc(cc5)F,-7.59,36.0867913060262,3.55422004501133,4,0,0,no
J91,c1ccc(c(c1)Oc2c(cccc2NC(=O)C3=CC=C(NC3=O)C(F)(F)F)C(=O)O)F,-7.55,34.9786606289141,6.33341885847171,3,0,0,no
A1LXG,[B-]1(c2cc(ccc2[C@H](O1)CC(=C)C(=O)O)OC3CNC3)(O)O,-7.17,27.9120907086984,5.11301655129684,7,0,0,no
634,CCC(=O)Nc1cccc(c1)Oc2c3cc[nH]c3nc(n2)Nc4cnn(c4)C,-7.26,30.9098944031591,4.72971791574034,9,0,0,2607
74D,Cc1c(c2ccccc2n1[C@H](C)C3CCN(CC3)CC(C)(F)F)C(=O)NCC4C(=CC(=NC4=O)C)OC,-7.38,33.3682602393253,2.7071869381523,8,0,0,1842
8HM,COc1ccc(cc1)CN2c3c(c4c(s3)CN(CC4)CC5CCOCC5)-c6ncnn6C2=O,-7.17,28.0009310584678,1.81817847846335,4,0,0,no
VBU,CN1CCN(CC1)C2=Nc3cc(ccc3Nc4c2cccc4)Cl,-7.29,31.7805764521211,2.81568299114265,4,0,0,no
Q55,C[C@]1(CNc2c1cc(cc2C#N)c3ccnc(n3)Nc4cccnc4OC)CO,-7.17,28.0096719802227,1.71380039672286,4,0,0,no
4DN,c1cc2c(cn[nH]2)c(c1)N(CCCO)c3ccnc(n3)Nc4ccc5c(c4)S(=O)(=O)NC5,-7.13,17.9757831179803,4.38955368430375,11,0,0,no
LQQ,CC1=C(C(=O)N(c2c1cnc(n2)Nc3ccc(cn3)N4CCNCC4)C5CCCC5)C(=O)C,-7.11,8.11544915936498,0.845814038129296,5,0,0,no
W19,c1cc(c2ccsc2c1)Oc3ccc(cc3Cl)Nc4c5c(ncn4)NCCC(=C5)C(=O)NCCO,-7.33,32.786611385178,7.78291015552245,9,0,0,no
TM3,Cc1ccc(c(c1)NCc2ccc3c(c2)n(c(n3)NCCCN4CCOCC4)Cc5c(ccc(n5)C)O)CCCO,-7.27,31.3462098120089,4.91041008313567,10,0,0,no
A1AVK,C[C@H](C1=CNC(=O)c2c1cccc2)N(CC(C)C)C(=O)Nc3ccc(c(c3)Cl)F,-7.52,34.7263266286491,1.7789474430571,13,0,0,1379
YHY,Cc1ccc(c2c1[nH]c(c2)C(=O)Nc3cccc(c3)N4CCC(CC4)N(C)C)F,-7.57,35.5439632444185,4.85802924923553,6,0,0,no
XY5,c1cc2c(cc1N)/N=N\c3cc(ccc3CC2)NCC(=O)O,-7.22,29.7088182813676,7.10651019398835,7,0,0,no
ECF,c1cn(cn1)c2cc(nc3c2cc(cc3O)F)N,-7.16,27.7905678698472,8.70429733222357,2,0,0,no
2YQ,Cn1c(ncn1)[C@@H]2[C@H](Nc3cc(cc4c3C2=NNC4=O)F)c5ccc(cc5)F,-7.2,29.1174469084344,1.39175024591648,4,0,0,no
JDW,CC[n+]1c(ccc2c1cccc2)Cc3ccc4ccccc4[n+]3CC,-7.42,33.7955963112339,3.22972789783861,6,0,0,no
EZZ,CN(C)Cc1c(c2ccccc2[nH]1)[C@@H]3c4cc(ccc4C(=O)N3)O,-7.12,16.9158292355994,2.12773577263554,6,0,0,no
G1W,COC(=O)C1=C(C(=O)c2ccc(cc2N1c3ccccc3)F)Cc4ccc(cc4)S(=O)(=O)CCO,-7.5,34.6070597012606,7.36047649369305,7,0,0,1954
JUM,c1c(c2c3c([nH]c2c(c1Cl)Cl)CCN(C3)C(=O)CO)c4c[nH]nc4,-7.2,29.154248467277,1.20497931590692,5,0,0,1465
9CQ,CN(C)C(=O)Cc1ccc(cc1)c2c3ccccc3nc(n2)N,-7.23,30.2814486837496,1.79171711740953,7,0,0,822
EO4,Cc1c(c(on1)C)c2cc3c(cc2OC)c4c([nH]3)nc(nc4Nc5cc(nn5C)C6CC6)C,-7.46,34.1651523474036,1.87341003964565,4,0,0,no
QU0,CCC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@@H](Cc2ccccc2)[C@H](Cc3nc(no3)N(C)C)O,-7.3,32.2982975749477,1.8534463656747,13,0,0,no
GIT,CC(=O)Cn1c(c(nn1)c2ccccc2)COC(=O)NCc3ccccc3,-7.4,33.7078154373775,3.19442706886053,8,0,0,no
3RH,c1ccc(cc1)[C@@H]2Cc3cnc(nc3-c4c2cccc4)N,-7.43,33.9358176375408,7.05331305310718,2,0,0,2333
1MV,Cc1ccc(cc1)c2cc3c(ncnc3s2)NC(P(=O)(O)O)P(=O)(O)O,-7.48,34.3931172761461,8.35634995073739,5,0,0,no
E46,c1cc(cc(c1)OC(F)(F)F)n2c3c(ccc(n3)NCC4CCNCC4)nn2,-7.4,33.7209127624208,7.64676661449121,5,0,0,no
R5Y,C=CCCn1cc(cn1)c2c3cc[nH]c3nc(n2)Nc4ccc(cc4)C5CCNCC5,-7.48,34.4012575288214,3.13581404069084,8,0,0,no
SYT,C[N@@+]12CCc3cc4c(cc3[C@@H]1Cc5ccc6c(c5C2)OCO6)OCO4,-7.39,33.656079880288,2.0178573732365,4,0,0,no
OPV,C[C@H]1[C@@H](C(=O)N(O1)CCc2c[nH]cn2)NC(=O)c3cccc(c3O)O,-7.22,30.2754494706314,0.372861745222581,6,0,0,2351
66H,[H]/N=C/1\N[C@](C(=O)N1C)(c2ccccc2)c3cccc(c3)NC(=O)c4ccco4,-7.48,34.4399056239756,2.2892223725702,4,0,0,no
RPR,C[C@H]([C@@H](Cc1cccc(c1)C(=N)N)C(=O)OC)NC(=O)c2ccc(cc2)c3cccc(c3)CN,-7.48,34.4483051215903,2.8503297156521,10,0,0,no
DJK,C=CC(=O)Nc1ccc2c(c1)c(ncn2)Nc3cccc(c3)Br,-7.23,30.6552138632205,5.62874477856118,5,0,0,no
A92,c1cc(c2c(c1)nc([nH]2)c3ccc(cc3F)[C@@H]4CCCCN4)C(=O)N,-7.38,33.567174341822,6.32992334817632,3,0,0,no
4X4,COc1ccc2c([nH]1)c(c3n2cc4c3nccc4)CCNC(=O)c5ccco5,-7.18,29.0278049153778,4.78302613556911,9,0,0,2245
A1L2L,c1ccc2c(c1)C(=O)C(=C(N2OCC3CC3)O)C(=O)NCC(=O)O,-7.21,30.1212459373802,7.06754567030077,8,0,0,no
A1ILS,CCc1ccccc1c2cccc3c2CC(N3)C(=O)NC[C@H](C(=O)O)N,-7.32,32.8911013175443,7.58948264070388,11,0,0,no
E5S,CO[C@H]1CN(C[C@H]1O)c2ccc(c(n2)Cc3ccccc3)C#C[C@]4(CN5CCC4CC5)O,-7.31,32.774912122955,1.2497927261029,4,0,0,no
C23,Cc1c2c(cccc2OC3CCNCC3)oc1C(=O)CCc4ccccc4,-7.33,33.0826968523529,2.87915713397301,7,0,0,no
0LC,c1cc2c(cc1F)c3c([nH]2)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,-7.22,30.6062084200788,6.33067071918889,3,0,0,no
JJN,CC1(CCN(CC1)C)[C@@]23[C@@H](c4ccccc4C(=O)N2)c5ccccc5N3,-7.28,32.1190527809468,2.39701536809326,4,0,0,no
GWR,CN1c2c(n(c(n2)Oc3cccc(c3)Cl)Cc4ccc(cc4)Cl)C(=O)N(C1=O)CCCO,-7.29,32.3324578678926,5.51203967221397,10,0,0,no
T74,Cc1cccc(c1Nc2c3cnc(nc3n(n2)CCC(C)(C)OC)Nc4ccc(cc4)N5CCNCC5)C,-7.53,35.2837046639362,3.53763207968076,13,0,0,no
2IN,c1ccc(cc1)CS(=O)(=O)N[C@H](CO)C(=O)NCC(=O)NCc2ccc(cc2)C(=N)N,-7.17,28.7919766105004,6.24893430708762,12,0,0,no
PV7,C[C@]1(c2cc(c(cc2CCN1)OC)Oc3ccc(cc3)C(=O)O)CC(=O)Nc4nccs4,-7.29,32.370352221029,6.04920639498906,6,0,0,no
K9T,CC(C)(C)S(=O)(=O)c1cc2c(cc1OCCOP(=O)(O)O)ncnc2Nc3ccc4c(c3)ncs4,-7.5,34.8620594060455,2.80498121199991,12,0,0,no
C7N,CN1CCC(=C2c3ccccc3C=Cc4c2ccc(c4)O)CC1,-7.33,33.1163127992746,3.10556378483977,4,0,0,no
0KS,CN(c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)O)S(=O)(=O)c2ccccc2,-7.33,33.1185215624228,5.7113714282853,5,0,0,2555
RS5,CC(C)c1c2c(n(n1)c3c(cccc3Cl)Cl)N=C(NC2=O)Cc4ccc(cc4)OCCO,-7.49,34.6974938459307,1.56600826829532,9,0,0,no
Q6S,[H]/N=C/1\N(C=CN1Cc2cc(cc(c2)C(=O)NCc3cc(cc(c3)OC)OC)c4ccc(cc4C)F)C,-7.54,35.603098951411,6.78058865237515,6,0,0,no
8HA,Cc1ccc(cc1OC)NC(=O)N2CCC(CC2)N3c4cccc(c4NC3=O)Br,-7.17,28.8840038151817,0.604588598474297,4,0,0,1833
PO7,CC(C)(C)c1c([nH]cn1)/C=C\2/C(=O)NC(=Cc3cc(ccc3F)F)C(=O)N2,-7.4,33.8546191804102,0.666715654970479,12,0,0,no
N9T,COc1cc2c(cc1OC)OC(=O)C(=C2)NC(=O)[C@@H]3CCC[C@@H](C3)NCc4ccccc4,-7.53,35.4005614545887,8.11519072046436,5,0,0,no
A1H1U,B1(c2ccccc2[C@H](O1)CC(=O)O)O,-7.13,27.5651304811458,5.66311750380072,6,0,0,no
9MA,Cc1cccc(c1Nc2c(nc3n2c(ccc3)C)c4c(cccc4F)F)C,-7.29,32.4308600061705,1.36217018288361,4,0,0,1981
HWG,Cc1cc(cc(c1)C(=O)N(C(C)(C)C)NC(=O)c2ccc3c(c2C)OCCO3)C,-7.32,33.0075118002523,3.18030425031272,12,0,0,no
UI2,c1cc2ccc(cc2c(c1)Nc3ncccn3)C(=N)N,-7.14,28.0427053122341,6.3278084734847,3,0,0,no
2N2,c1cc(c(cc1NC(=S)NCCCCCC(=O)O)C(=O)O)C2c3ccc(cc3Oc4c2ccc(c4)O)O,-7.18,29.3082575434848,5.61128114607925,11,0,0,1984
PX1,[H]/N=C\1/C(=C(O)O)C2=Nc3c(cc(c(c3OC2=C(C1=O)C)C)N)C(=O)O,-7.09,16.7220063131023,8.60153181618974,5,0,0,no
QK2,Cc1cc2c(c(c1)F)NC(=O)N2C3CCN(CC3)C4CCOCC4,-7.31,32.9723971680897,0.269286676467232,4,0,0,1991
Z23,Cc1c(c(nc(c1F)Oc2cccc(c2)C(=[NH2+])N)Oc3cccc(c3)C(=[NH2+])N)F,-7.41,34.0026522764537,2.97464971463073,4,0,0,no
NCZ,Cc1cc(cc2c1ccc(c2C(=O)OC3[C@H](C=C[C@H]3O)O)O)OC,-7.17,29.0938395582702,1.56932480107989,4,0,0,no
9W1,Cc1cc(cc(n1)[C@@H]2CCN(C2)C(=O)c3c(non3)N)Nc4cccc(c4)OC,-7.22,31.0827114073243,2.06670115574472,4,0,0,no
0C2,C[C@@H]1COc2c1ccc3c2c(c(n3Cc4cc(ccc4F)F)C(=O)NS(=O)(=O)C)C5=CC=CNC5=O,-7.09,18.6066367894463,1.1320494174921,4,0,0,no
AYZ,c1cc(cc(c1)n2c3cc(ccc3cc2C(=O)N)OC(F)(F)F)CCC(=O)O,-7.21,30.7892369438281,5.96377615759824,9,0,0,no
XFJ,Cc1cc(nc(c1)N)CCc2cc(cnc2)CCc3cc(cc(n3)N)C,-7.1,26.6808462456111,1.85092600960959,6,0,0,no
A1ILP,CCc1c(cno1)c2cc(cc(c2)F)C(=O)NC[C@H](C(=O)O)N,-7.25,31.9112649996374,6.90914649408453,11,0,0,2042
DLU,C[C@@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCc4ccc(cc4F)F)O,-7.09,19.8466365392056,6.807680719645,6,0,0,1826
PW2,COc1ccc2cc(ccc2c1)c3cc(c(nc3)C(=O)NCC(=O)O)O,-6.98,5.64260567233121,6.49105494280521,8,0,0,no
LFX,C[C@H]1COc2c3c(cc(c2N4CCN(CC4)C)F)C(=O)C(=CN31)C(=O)O,-7.23,31.4597198516088,1.24453326401187,4,0,0,no
771,COc1cc(c(cc1OCc2ccccc2)NS(=O)(=O)C)CNc3ccc(cc3)C(=N)N,-7.46,34.5388672158304,7.97728007364001,5,0,0,832
A1BRV,c1cc2c(c(c1)CN3C[C@H](CC3=O)C(=O)N)OCC2,-7.14,28.4286969582849,6.32934293688242,3,0,0,no
WRU,CN1CCN2c3ccccc3Cc4ccccc4[C@H]2C1,-7.17,29.2668586562501,1.55654592051739,4,0,0,1088
P04,c1cc2cc(c1)NC(=O)CCCCc3cnn4c3nc(nc4NC5CC5)N2,-7.39,33.9390046445486,7.05233690559859,2,0,0,no
JCF,Cc1ccc2cc(cc(c2n1)O)C(=O)N,-7.13,28.2015591344941,1.67355433820901,4,0,0,no
D71,c1cc(cc(c1)[N+](=O)[O-])N2c3c(cccn3)C(=O)N(C2=O)Cc4ccncc4,-7.31,33.0915587216454,2.36132138196535,3,0,0,no
H1U,c1ccc(cc1)CNCCc2c3ccccc3[nH]c2CNC4CCCCCC4,-7.36,33.6385704471882,6.1449533098416,10,0,0,no
AT8,CCc1ccccc1c2ccc(cc2Cl)CNCCc3[nH]c4cc(c(cc4n3)Cl)Cl,-7.24,31.894451291968,7.04922049117058,10,0,0,446
0YV,c1cc(cc(c1)C#Cc2cc(cc(c2)Br)CCN)C#Cc3cc(cc(c3)Br)CCN,-7.09,26.5193391077555,4.71043630920803,8,0,0,no
FJ0,Cc1cc(ccn1)c2nc(co2)C(=O)Nc3cc4c(nc3N5CC[C@H](C5)O)nc(o4)N6CCOCC6,-7.46,34.651028359022,1.43555871081044,4,0,0,2611
4J4,c1cc(ccc1CNC(=O)CSC[C@@H](C(=O)O)N)c2ccc(cc2F)F,-7.24,31.918002823151,6.96051601228699,11,0,0,no
E31,CCc1cc(nc(n1)c2cccc(c2)Cl)Cc3ccc(cc3)CC(=O)N,-7.23,31.6427155753003,2.51869978262834,6,0,0,no
UT5,CC(=O)N[C@@H]1CC[C@H](C1)c2[nH]c3c(ccnc3n2)c4ccc(cc4OC)F,-7.14,28.6270486550785,6.19338076687356,6,0,0,no
FE7,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c3ccccc3)/Nc4ccc(cc4)CN5CCCCC5)/C(=O)N2,-7.31,33.1411959794859,1.21224629009915,6,0,0,1850
1JV,CC(C)(Cn1cc(cn1)c2ccc-3c(c2)OCCc4c3nc(s4)c5ncnn5CC(F)(F)F)O,-7.38,33.8927749294172,3.54218804566252,12,0,0,2058
YHD,B([C@H](Cc1ccc(cc1)c2ccccc2)NC(=O)[C@@H]3CCCN3C)(O)O,-7.16,29.2806952408588,5.26754681340577,8,0,0,no
A1LZJ,Cc1ccc(cc1)c2c3c(c(nc2c4ccc(c(c4)F)C#N)N5CCC(CC5)N)nccn3,-7.37,33.8230363160054,0.909493649517308,4,0,0,2567
8GO,CCN1c2c(ccc(n2)C)C3=C(C1=O)[C@@H](C[C@](O3)(C)CCO)C=C(C)C,-7.14,28.6630147981669,1.35845203960485,9,0,0,no
BM2,c1ccc2cc(ccc2c1)S(=O)(=O)N[C@@H](CO)C(=O)N3CCC[C@H]3CNC(=O)CCCNC(=N)N,-7.16,29.2860423741002,4.86707713840016,12,0,0,no
RQE,Cn1cc(cn1)n2cnc3c2nc(nc3NCc4[nH]c5ccccc5n4)N6CCOCC6,-7.07,17.3135983304372,6.79727901489842,5,0,0,no
NLI,[H]/N=C(\N)/NOCCNC(=O)CN1C(=CN=C(C1=O)NCC(c2ccccc2)(F)F)C,-7.17,29.7084921420508,5.08600028639139,11,0,0,no
77C,c1cc(cnc1)N2C(=O)c3c(ccc(c3N=C2[C@H](C4CC4)Nc5c(c(nc(n5)N)N)C#N)F)Cl,-7.31,33.1714810504236,7.96596496334187,4,0,0,no
MJP,c1cc(ccc1NC(=O)CN)Oc2ccc3c(c2)c(c[nH]3)C#N,-7.13,28.5193039289447,6.00555867658276,6,0,0,no
0GW,CCOc1c2ccccc2cc(n1)C3=NNC(=O)N3,-7.1,27.5174449856004,1.49594172199766,6,0,0,1995
HQL,c1ccc(cc1)C(c2ccccc2)OC3CCN(CC3)CCCc4[nH]nnn4,-7.39,34.0689844961576,2.99170232415229,8,0,0,no
M9S,c1cc2c(ccn2C[C@@H]3CCCN3)cc1c4ncc(s4)C5(CCCCC5)N6CCCC6,-7.49,35.1169539057816,3.82713340255223,3,0,0,no
Q1G,c1cc(c(cc1C2(CCC2)C#N)NS(=O)(=O)c3cc(ccc3O)Br)O,-7.29,32.9222855480145,8.70393482882796,2,0,0,no
ZDK,COCC1CCN(CC1)Cc2nc(no2)C(c3ccccc3)c4ccccc4,-7.4,34.1435403160895,2.62542321701582,4,0,0,no
GAS,c1ccc(cc1)C(c2ccccc2)NC(=NCC(=O)O)Nc3ccc(cc3)C#N,-7.39,34.109181807918,6.60039108642818,6,0,0,no
31V,Cc1cn(cn1)c2ccc(cc2OC)c3cn(nn3)CC(=O)Nc4cc(nn4c5ccccc5)C6CC6,-7.5,35.5765284997515,7.16989092453822,6,0,0,no
U5L,Cc1ccc(c(c1[C@@H](C(=O)O)OC(C)(C)C)c2ccc3c(c2C)CCCO3)C4CC4,-7.33,33.4764433108605,2.8701099191607,12,0,0,no
1L6,CCC(C)(C)c1c2c(n(n1)CCO)C(=O)NCC(=N2)c3ccc(cc3)n4ccnc4C,-7.3,33.100587818535,1.2513948465776,13,0,0,no
A1AQY,CN1C=Nc2ccc(c(c2C1=O)Cl)Nc3c(ccc(c3Cl)NS(=O)(=O)N4CC(C4)F)F,-7.23,31.960340232949,2.84128263812641,4,0,0,no
039,COc1ccccc1N2C(=Nc3cccc(c3C2=O)Cl)CSc4c5c([nH]cn5)ncn4,-7.06,17.0961949706272,0.441062787181703,4,0,0,no
LRA,c1cc(cc(c1)O)[C@@H]2C(=C(C(=O)O2)O)c3ccc(cc3)Br,-7.15,29.2876634681708,8.70453165387464,2,0,0,no
C85,[H]/N=C/1\NC(=O)C(=Cc2ccc(o2)c3ccc(cc3)S(=O)(=O)N)S1,-7.2,31.3728063667523,7.05347372651531,2,0,0,no
G96,CCn1c2cc(nc(c2nc1c3c(non3)N)C#CC(C)(C)O)OC[C@@H](Cc4ccccc4)N,-7.25,32.4161167004822,2.01411382728805,10,0,0,no
14K,Cc1nc(nc(n1)N)c2cc(cnc2Nc3cc(c(nc3)OC)F)[C@@H](C)N4CCN(CC4)S(=O)(=O)C,-7.37,33.9461456995734,3.33878852117141,5,0,0,no
S2Q,C[C@H](c1cccc(c1)S(=O)(=O)N)NC(=O)c2cc3c(noc3nc2)C(C)C,-7.28,32.8784343411597,3.59090156049857,9,0,0,no
KTD,c1ccc(cc1)C(=O)CNC(=O)Nc2ccc3c(c2)snn3,-7.45,34.7799611666069,6.82010153990362,7,0,0,no
SIU,Cc1ccc(cc1)[C@H]([C@@H](C)C(=O)O)NC(=O)Cc2ccc3c(c2)CCCC3,-7.44,34.6810391611986,5.91702798470096,13,0,0,no
0LR,c1ccc(cc1)[C@H]2CCNC[C@@H]2OCc3ccc4ccccc4c3,-7.41,34.354654292815,2.16936862117818,4,0,0,1979
JR9,c1ccc(cc1)CNc2c(nc3n2ccnc3N)Cc4cc5c(cc4Br)OCO5,-7.4,34.2647255571387,7.99993959210516,5,0,0,2411
9RB,Cc1c(c(n(n1)C)C)/N=N/c2ccc(cc2)/C=C/C(=O)NO,-7.18,30.8635698286087,6.01979102591561,5,0,0,no
4O2,c1ccc2c(c1)c3c(n2Cc4ccc(cc4)F)CN5[C@@H](C3)C(=O)N(C5=O)CCC(=O)O,-7.34,33.7071566647698,5.06699811453116,9,0,0,1905
CID,c1cc(ccc1c2c(n3ccsc3n2)\C=N\OCc4ccc(c(c4)Cl)Cl)Cl,-7.19,31.3585442193083,0.975784890649753,4,0,0,1978
3QC,Cc1ccc2c(c1C)CN(C[C@@H]2c3cccc(c3)O)C(=O)N(C)C,-7.2,31.5586309684475,3.73636025433851,6,0,0,2475
Y5C,c1cc(c(cc1CCCCn2ccc3c2C(=O)NC(=N3)N)F)C(=O)O,-7.23,32.2196558844951,2.12827447498591,8,0,0,1566
SN9,CN1CCC(CC1)NC2CCC(CC2)NC(=O)C3CCC(CC3)NC4=CCN(c5c4cccc5OC)C,-7.5,36.4204736384832,1.69548241003142,4,0,0,no
DLW,CCOc1ccccc1/N=C(\C)/C2=C(C[C@@H](CC2=O)c3ccccc3)O,-7.1,28.3195856505474,1.53034501061669,6,0,0,no
O75,CCCc1cc(nc(n1)C#N)c2cc(cc(c2)C(F)(F)F)C(=O)N(CCN(C)C)Cc3ccccc3,-7.39,34.2368100856892,2.80778543210128,9,0,0,no
3WE,[H]/N=C/1\N[C@@H]2[C@@]3(N1)CCCN3C(=O)c4n2c5ccccc5c4Br,-7.05,18.3526202324732,7.05327067804999,2,0,0,no
ETC,CC[C@@H]1Cc2cc(ccc2C3=C1c4ccc(cc4C[C@H]3CC)O)O,-7.23,32.2743744959689,4.43167217451369,6,0,0,no
RO6,c1ccc(c(c1)N2Cc3cnc(nc3NC2=O)NC4CCC(CC4)O)Cl,-7.26,32.7718461451824,7.05251138281833,2,0,0,no
1P9,CCC[C@@H](CC(=O)O)N1c2ccccc2N(C1=O)Cc3cc(cc4c3CC(=O)N4)Br,-7.21,31.9721236557503,4.79914202234791,9,0,0,2658
4AO,CCOc1c2cccc(c2nc(n1)N=C(N)N)C,-7.07,27.3577956257239,1.31082951762473,6,0,0,2686
4BK,Cc1nc(cn1C)S(=O)(=O)Nc2cc3c(cc2Oc4cccc(c4)OCC(C)C)N(C(=O)N3C)C,-7.24,32.5419777420198,0.590016172850205,13,0,0,no
H94,c1c(c(cnc1N2CCC(CC2)c3c4c(n[nH]3)NC(=O)C[C@@]4(C(F)(F)F)O)C#N)C(F)(F)F,-7.42,34.576909390922,8.71364469991495,2,0,0,no
50F,c1cnc(cc1C#N)Nc2cc(n(n2)C3CCCC3)C4CCN(CC4)C5COC5,-7.13,29.2587025622319,7.05311557158016,2,0,0,2288
UTK,Cc1ccccc1Oc2cc(c(cc2C#N)F)N3C(=O)C=C(NC3=O)C(F)(F)F,-7.37,34.1169442093352,3.35659949967307,4,0,0,no
ED7,Cc1ccccc1S(=O)(=O)[N@](CCN(Cc2cncn2C)c3ccc(cc3)C#N)Cc4ccccc4,-7.44,34.873510441737,3.08236583467502,9,0,0,no
VR3,C[C@@]12CCC[C@H]1[C@@H]3CC=C4C[C@H](CC[C@@]4([C@H]3CC2)C)OS(=O)(=O)N,-7.19,31.6169004395346,0.482961872513787,4,0,0,no
1BM,CCN(CC)CCNc1cc(nc(n1)n2cnc3c2cccc3)Nc4cc(ccc4C)O,-7.33,33.7222104680792,3.4065676269869,11,0,0,1849
BMI,Cc1cc(cc2c1[nH]c(n2)C3=C(C=CNC3=O)NCc4ccccn4)n5ccnc5,-7.36,34.0062064183919,7.40246997756663,5,0,0,no
CWZ,c1cc(cc(c1)c2cccc(c2)CN3CCc4c(scn4)C3)CNCCc5cccnc5,-7.47,35.4318462854816,5.93295969585852,10,0,0,no
TWI,CN1c2ccc(cc2C3=C(C1=O)OCC([C@@H](N3)C4CC4)(F)F)Nc5ccnc(c5Cl)F,-7.37,34.1313830658303,1.6725421353179,4,0,0,no
W8O,COc1ccc(cc1OC)[C@@H]2[C@H](c3cc(cc(c3O2)OC)CCCO)CO,-7.1,28.6407412164569,4.44829866418633,10,0,0,no
BII,CC(C)NS(=O)(=O)c1ccccc1Nc2c(cnc(n2)N=C3C=CC(C=C3OC)N4CC[C@H](C4)NC)Cl,-7.43,34.773017475673,2.45403266643086,9,0,0,no
1QE,[H]/N=C(\Nc1cc(ccc1)CCc2cc(ccc2)N/C(=N/[H])/c3sccc3)/c4sccc4,-7.42,34.6730771495834,3.93384200408188,6,0,0,no
ZL6,CCc1cc(cc(c1Nc2cccc(c2C(=O)O)CN3CCCOCC3)CC)c4ccncc4,-7.25,32.8345538544018,0.754477456299809,6,0,0,1844
A1AZ8,CCn1c2c(c(n1)c3cc(c(nc3)N)OC(F)(F)F)C=CN(C2=O)[C@@H]4CCOC[C@@H]4OC,-7.09,28.4740868359467,2.69806840350385,6,0,0,no
GK6,Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)NC(=O)c4ccnc(c4)N5CCOCC5,-7.47,35.570095267192,8.3233960980856,6,0,0,no
N6Z,CCC(=O)N(C)CCOc1c(ncnc1N)c2cc(cc(c2C)NC(=O)c3ccc(cc3F)C4CC4)F,-7.35,33.9635970096427,1.36597528570003,13,0,0,2114
7RO,CC(C)(C)OC(=O)n1c2cc(ncc2cc1c3cnn(c3)C)Nc4ccc(cc4Cl)C(=O)N(C)C,-7.27,33.0520598308315,1.94414195345459,12,0,0,2324
EG6,Cc1c(sc(n1)c2ccc(cc2)C(F)(F)F)C(=O)NC(CO)C(=O)O,-7.11,29.0673762825663,7.32529576851342,11,0,0,1837
IBH,Cc1csc(n1)[C@@](C)(C2=NN/C(=N/C(=O)Cc3c(cccc3F)F)/S2)O,-7.15,30.5672533471436,6.36203157775491,6,0,0,no
DJZ,Cc1cc(cc(c1Oc2ccnc(n2)NC3CCN(CC3)Cc4ccc(cc4)S(=O)(=O)C)C)C#N,-7.17,31.269901011005,1.23172144700467,4,0,0,no
M7I,c1cc(ccc1CCC2=CNC(=O)C(=O)N2)C(F)(F)F,-7.11,29.1049590523403,0.662892022408469,6,0,0,no
SKU,COC(=O)c1c(cc(s1)c2ccc(cc2)Cl)NS(=O)(=O)c3cccc(c3)S(=O)(=O)O,-7.33,33.8176547720869,2.71139393433784,4,0,0,2657
1PF,CN1CCC(CC1)Oc2ccc(cc2)c3c4c(cccc4OCC5CCCCC5)n[nH]3,-7.25,32.9259423296869,0.752696323606029,4,0,0,2415
YFE,CC(=CCc1c(cc(c(c1O)C(=O)O)CCc2ccccc2)OC)C,-7.33,33.8236697013832,0.961258339830257,9,0,0,2606
5H2,COC(=O)Nc1ccc-2c(c1)OCCc3c2sc(c3)c4nncn4c5ccccc5Cl,-7.39,34.487043044138,5.61207274852882,4,0,0,no
XKL,CCNC(=O)c1cc(on1)c2c(cc(cc2Oc3ccc(cc3)[N+](=O)[O-])O)O,-7.08,28.4190334633579,4.88310167838818,9,0,0,no
OFT,CCN(CC)S(=O)(=O)c1ccc2c(c1)/C(=C/3\C(=N\O)\c4ccccc4N3)/C(=O)N2,-7.29,33.3834533877542,1.65635367922023,11,0,0,no
GRZ,c1cc(ccc1Oc2ccc(cc2n3cc(nn3)C(=O)NO)Cl)F,-7.34,33.9702331524689,6.32818139378225,3,0,0,no
5DV,Cc1cc(cc(c1)[P@](=O)(c2c3cc(ccc3[nH]c2C(=O)N)Cl)OC)CCC#N,-7.12,29.6686801979533,1.39411830424975,7,0,0,no
CSI,[H]/N=C\1/NCC[C@@H](N1)[C@@H](C(=O)O)NC(=O)O,-7.05,27.4870005813297,8.24186714128232,10,0,0,no
ICV,CC1(C(=O)N(C(=O)N1Cc2ccnc3c2cc[nH]3)c4ccc(cc4)S(=O)(=O)C(F)(F)F)C,-7.45,35.5314762053985,1.30349350441017,4,0,0,2632
